,row,column,genetic,euclidean,embedding,LOWESS_x,LOWESS_y,pearson_coef
0,Jeddah-1,Riyadh_3_2013,35.0,0.9216170454810668,t-sne,0.0,0.4916896163691553,0.20460127650177193
1,Jeddah-1,Riyadh_4_2013,31.0,1.047845948759288,t-sne,0.0,0.4916896163691553,0.20460127650177193
2,Jeddah-1,Riyadh_5_2013,20.0,0.29163282936125345,t-sne,0.0,0.4916896163691553,0.20460127650177193
3,Jeddah-1,Taif_1_2013,14.0,0.18859983235732208,t-sne,0.0,0.4916896163691553,0.20460127650177193
4,Jeddah-1,Taif_3_2013,11.0,0.3281499955560562,t-sne,0.0,0.4916896163691553,0.20460127650177193
5,Jeddah-1,Wadi-Ad-Dawasir_1_2013,25.0,0.2637597468364917,t-sne,0.0,0.4916896163691553,0.20460127650177193
6,Jeddah-1,D1164.1/14,87.0,12.77799085689222,t-sne,0.0,0.4916896163691553,0.20460127650177193
7,Jeddah-1,UAE/D1164.10/2014,83.0,12.720516332809737,t-sne,0.0,0.4916896163691553,0.20460127650177193
8,Jeddah-1,UAE/D1164.11/2014,83.0,12.72928825433143,t-sne,0.0,0.4916896163691553,0.20460127650177193
9,Jeddah-1,UAE/D1164.14/2014,81.0,12.67279217210123,t-sne,0.0,0.4916896163691553,0.20460127650177193
10,Jeddah-1,UAE/D1164.9/2014,83.0,12.775220382447314,t-sne,0.0,0.4916896163691553,0.20460127650177193
11,Jeddah-1,AbuDhabi/Gayathi_UAE_2_2014,83.0,14.330114384161599,t-sne,0.0,0.4916896163691553,0.20460127650177193
12,Jeddah-1,AbuDhabi_UAE_16_2014,80.0,13.63277671410136,t-sne,0.0,0.4916896163691553,0.20460127650177193
13,Jeddah-1,AbuDhabi_UAE_18_2014,81.0,13.687860592978446,t-sne,0.0,0.4916896163691553,0.20460127650177193
14,Jeddah-1,AbuDhabi_UAE_26_2014,80.0,13.64351513183671,t-sne,0.0,0.4916896163691553,0.20460127650177193
15,Jeddah-1,AbuDhabi_UAE_30_2014,79.0,13.619278511428947,t-sne,0.0,0.4916896163691553,0.20460127650177193
16,Jeddah-1,AbuDhabi_UAE_33_2014,79.0,13.619276671138017,t-sne,0.0,0.4916896163691553,0.20460127650177193
17,Jeddah-1,AbuDhabi_UAE_8_2014,78.0,13.602776340206887,t-sne,0.0,0.4916896163691553,0.20460127650177193
18,Jeddah-1,AbuDhabi_UAE_9_2013,78.0,12.048159563543356,t-sne,0.0,0.4916896163691553,0.20460127650177193
19,Jeddah-1,Al-Hasa_11_2013,68.0,7.1340739327693585,t-sne,0.0,0.4916896163691553,0.20460127650177193
20,Jeddah-1,Al-Hasa_12_2013,72.0,7.575598576239785,t-sne,0.0,0.4916896163691553,0.20460127650177193
21,Jeddah-1,Al-Hasa_14_2013,63.0,6.988204279879648,t-sne,0.0,0.4916896163691553,0.20460127650177193
22,Jeddah-1,Al-Hasa_15_2013,71.0,7.723857395080275,t-sne,0.0,0.4916896163691553,0.20460127650177193
23,Jeddah-1,Al-Hasa_16_2013,74.0,7.986654336566174,t-sne,0.0,0.4916896163691553,0.20460127650177193
24,Jeddah-1,Al-Hasa_17_2013,77.0,6.736006989769679,t-sne,0.0,0.4916896163691553,0.20460127650177193
25,Jeddah-1,Al-Hasa_18_2013,73.0,7.8495218830673545,t-sne,0.0,0.4916896163691553,0.20460127650177193
26,Jeddah-1,Al-Hasa_19_2013,76.0,7.247760692947803,t-sne,0.0,0.4916896163691553,0.20460127650177193
27,Jeddah-1,Al-Hasa_1_2013,73.0,7.584788789677664,t-sne,0.0,0.4916896163691553,0.20460127650177193
28,Jeddah-1,Al-Hasa_21_2013,74.0,8.371170998075014,t-sne,0.0,0.4916896163691553,0.20460127650177193
29,Jeddah-1,Al-Hasa_25_2013,74.0,8.408582696373465,t-sne,0.0,0.4916896163691553,0.20460127650177193
30,Jeddah-1,Al-Hasa_26_2013,75.0,7.286528839286924,t-sne,0.0,0.4916896163691553,0.20460127650177193
31,Jeddah-1,Al-Hasa_27_2013,72.0,6.958169580796394,t-sne,0.0,0.4916896163691553,0.20460127650177193
32,Jeddah-1,Al-Hasa_2_2013,74.0,8.037256989261092,t-sne,0.0,0.4916896163691553,0.20460127650177193
33,Jeddah-1,Al-Hasa_3_2013,72.0,8.037965727708428,t-sne,0.0,0.4916896163691553,0.20460127650177193
34,Jeddah-1,Al-Hasa_4_2013,73.0,7.687176149412425,t-sne,0.0,0.4916896163691553,0.20460127650177193
35,Jeddah-1,Al-Hasa_7_2013,69.0,7.213692426568051,t-sne,0.0,0.4916896163691553,0.20460127650177193
36,Jeddah-1,Al-Hasa_8_2013,71.0,8.197057514847598,t-sne,0.0,0.4916896163691553,0.20460127650177193
37,Jeddah-1,Buraidah_1_2013,62.0,8.872483178575841,t-sne,0.0,0.4916896163691553,0.20460127650177193
38,Jeddah-1,Camel_Egypt_NRCE-HKU270,166.0,4.405270103128947,t-sne,0.0,0.4916896163691553,0.20460127650177193
39,Jeddah-1,Camel_Egypt_NRCE-HKU271,167.0,4.405943984117319,t-sne,0.0,0.4916896163691553,0.20460127650177193
40,Jeddah-1,D1157/15,72.0,5.382328095007781,t-sne,0.0,0.4916896163691553,0.20460127650177193
41,Jeddah-1,D252/15,88.0,13.782640914492703,t-sne,0.0,0.4916896163691553,0.20460127650177193
42,Jeddah-1,D2597.2/14,90.0,13.816098683886933,t-sne,0.0,0.4916896163691553,0.20460127650177193
