,row,column,genetic,euclidean,embedding,LOWESS_x,LOWESS_y,pearson_coef
0,Jeddah-1,Riyadh_3_2013,35.0,1.493624783710106,pca,0.0,1.1205030522947959,0.07163355046466002
1,Jeddah-1,Riyadh_4_2013,31.0,1.1634855047898225,pca,0.0,1.1205030522947959,0.07163355046466002
2,Jeddah-1,Riyadh_5_2013,20.0,1.087098795885824,pca,0.0,1.1205030522947959,0.07163355046466002
3,Jeddah-1,Taif_1_2013,14.0,1.0964721982930647,pca,0.0,1.1205030522947959,0.07163355046466002
4,Jeddah-1,Taif_3_2013,11.0,164.13068222878545,pca,0.0,1.1205030522947959,0.07163355046466002
5,Jeddah-1,Wadi-Ad-Dawasir_1_2013,25.0,1.1371422400522924,pca,0.0,1.1205030522947959,0.07163355046466002
6,Jeddah-1,D1164.1/14,87.0,2.292472959942635,pca,0.0,1.1205030522947959,0.07163355046466002
7,Jeddah-1,UAE/D1164.10/2014,83.0,8.668950377147269,pca,0.0,1.1205030522947959,0.07163355046466002
8,Jeddah-1,UAE/D1164.11/2014,83.0,8.693881999364663,pca,0.0,1.1205030522947959,0.07163355046466002
9,Jeddah-1,UAE/D1164.14/2014,81.0,8.668745903765537,pca,0.0,1.1205030522947959,0.07163355046466002
10,Jeddah-1,UAE/D1164.9/2014,83.0,8.678820845624331,pca,0.0,1.1205030522947959,0.07163355046466002
11,Jeddah-1,AbuDhabi/Gayathi_UAE_2_2014,83.0,2.955713446735803,pca,0.0,1.1205030522947959,0.07163355046466002
12,Jeddah-1,AbuDhabi_UAE_16_2014,80.0,2.957106733636567,pca,0.0,1.1205030522947959,0.07163355046466002
13,Jeddah-1,AbuDhabi_UAE_18_2014,81.0,2.96328340280448,pca,0.0,1.1205030522947959,0.07163355046466002
14,Jeddah-1,AbuDhabi_UAE_26_2014,80.0,2.9519061696674966,pca,0.0,1.1205030522947959,0.07163355046466002
15,Jeddah-1,AbuDhabi_UAE_30_2014,79.0,2.9624303371433336,pca,0.0,1.1205030522947959,0.07163355046466002
16,Jeddah-1,AbuDhabi_UAE_33_2014,79.0,2.9624303371433336,pca,0.0,1.1205030522947959,0.07163355046466002
17,Jeddah-1,AbuDhabi_UAE_8_2014,78.0,2.9612652625506763,pca,0.0,1.1205030522947959,0.07163355046466002
18,Jeddah-1,AbuDhabi_UAE_9_2013,78.0,3.0079075936196906,pca,0.0,1.1205030522947959,0.07163355046466002
19,Jeddah-1,Al-Hasa_11_2013,68.0,64.63943488894988,pca,0.0,1.1205030522947959,0.07163355046466002
20,Jeddah-1,Al-Hasa_12_2013,72.0,2.037682017518604,pca,0.0,1.1205030522947959,0.07163355046466002
21,Jeddah-1,Al-Hasa_14_2013,63.0,182.1491834988589,pca,0.0,1.1205030522947959,0.07163355046466002
22,Jeddah-1,Al-Hasa_15_2013,71.0,1.9067041574928274,pca,0.0,1.1205030522947959,0.07163355046466002
23,Jeddah-1,Al-Hasa_16_2013,74.0,2.0991406608051912,pca,0.0,1.1205030522947959,0.07163355046466002
24,Jeddah-1,Al-Hasa_17_2013,77.0,2.860771290825864,pca,0.0,1.1205030522947959,0.07163355046466002
25,Jeddah-1,Al-Hasa_18_2013,73.0,2.2499585037160372,pca,0.0,1.1205030522947959,0.07163355046466002
26,Jeddah-1,Al-Hasa_19_2013,76.0,2.6751721332108827,pca,0.0,1.1205030522947959,0.07163355046466002
27,Jeddah-1,Al-Hasa_1_2013,73.0,2.877410415574171,pca,0.0,1.1205030522947959,0.07163355046466002
28,Jeddah-1,Al-Hasa_21_2013,74.0,1.4410696182882232,pca,0.0,1.1205030522947959,0.07163355046466002
29,Jeddah-1,Al-Hasa_25_2013,74.0,1.1375407807232245,pca,0.0,1.1205030522947959,0.07163355046466002
30,Jeddah-1,Al-Hasa_26_2013,75.0,1.2130611576394092,pca,0.0,1.1205030522947959,0.07163355046466002
31,Jeddah-1,Al-Hasa_27_2013,72.0,63.7413173491077,pca,0.0,1.1205030522947959,0.07163355046466002
32,Jeddah-1,Al-Hasa_2_2013,74.0,2.8327109871267635,pca,0.0,1.1205030522947959,0.07163355046466002
33,Jeddah-1,Al-Hasa_3_2013,72.0,1.8870915877349028,pca,0.0,1.1205030522947959,0.07163355046466002
34,Jeddah-1,Al-Hasa_4_2013,73.0,2.1255310453708813,pca,0.0,1.1205030522947959,0.07163355046466002
35,Jeddah-1,Al-Hasa_7_2013,69.0,57.67951813563963,pca,0.0,1.1205030522947959,0.07163355046466002
36,Jeddah-1,Al-Hasa_8_2013,71.0,145.5676212728743,pca,0.0,1.1205030522947959,0.07163355046466002
37,Jeddah-1,Buraidah_1_2013,62.0,2.1237499243303404,pca,0.0,1.1205030522947959,0.07163355046466002
38,Jeddah-1,Camel_Egypt_NRCE-HKU270,166.0,1.0330768971740012,pca,0.0,1.1205030522947959,0.07163355046466002
39,Jeddah-1,Camel_Egypt_NRCE-HKU271,167.0,1.0327026384486024,pca,0.0,1.1205030522947959,0.07163355046466002
40,Jeddah-1,D1157/15,72.0,2.359826386759872,pca,0.0,1.1205030522947959,0.07163355046466002
41,Jeddah-1,D252/15,88.0,2.4647937593995324,pca,0.0,1.1205030522947959,0.07163355046466002
42,Jeddah-1,D2597.2/14,90.0,2.4787405699157437,pca,0.0,1.1205030522947959,0.07163355046466002
43,Jeddah-1,D374/15,87.0,2.4917088495457373,pca,0.0,1.1205030522947959,0.07163355046466002
44,Jeddah-1,D383/15,92.0,2.4549887542958775,pca,0.0,1.1205030522947959,0.07163355046466002
45,Jeddah-1,D389/15,91.0,2.479444534055099,pca,0.0,1.1205030522947959,0.07163355046466002
46,Jeddah-1,D998/15,182.0,2.1606406988277285,pca,0.0,1.1205030522947959,0.07163355046466002
47,Jeddah-1,Egypt_NRCE-NC163/2014,173.0,2.2677476984830522,pca,0.0,1.1205030522947959,0.07163355046466002
48,Jeddah-1,EMC/2012,105.0,2.9161949045712388,pca,0.0,1.1205030522947959,0.07163355046466002
49,Jeddah-1,England/1/2012,35.0,2.9325011082885695,pca,0.0,1.1205030522947959,0.07163355046466002
50,Jeddah-1,England/2/2013,66.0,0.9962227818229604,pca,0.0,1.1205030522947959,0.07163355046466002
51,Jeddah-1,England/3/2013,65.0,0.8859410356839348,pca,0.0,1.1205030522947959,0.07163355046466002
52,Jeddah-1,England/4/2013,66.0,0.8343269263868187,pca,0.0,1.1205030522947959,0.07163355046466002
53,Jeddah-1,Florida/USA-2_SaudiArabia_2014,49.0,2.9996469530517786,pca,0.0,1.1205030522947959,0.07163355046466002
54,Jeddah-1,Germany3/UAE-Dubai/Abu-Dhabi,92.0,3.043080369554089,pca,0.0,1.1205030522947959,0.07163355046466002
55,Jeddah-1,Hafr-Al-Batin_1_2013,67.0,2.3369229526000086,pca,0.0,1.1205030522947959,0.07163355046466002
56,Jeddah-1,Hafr-Al-Batin_2_2013,68.0,1.1689336467291491,pca,0.0,1.1205030522947959,0.07163355046466002
57,Jeddah-1,Hafr-Al-Batin_6_2013,68.0,1.1697772145506584,pca,0.0,1.1205030522947959,0.07163355046466002
58,Jeddah-1,Indiana/USA-1_SaudiArabia_2014,78.0,3.010168840863898,pca,0.0,1.1205030522947959,0.07163355046466002
59,Jeddah-1,Jeddah-KFH-285TA,26.0,252.83307276596915,pca,0.0,1.1205030522947959,0.07163355046466002
60,Jeddah-1,Jeddah-KFH-605TD,24.0,262.3148374743581,pca,0.0,1.1205030522947959,0.07163355046466002
